PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3516;"Parroquia San Felix";"";"";"";"Bus: 22, 76, 86, 130, 131  Renfe: Puente Alcocer (C5)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=93290713fb71c010VgnVCM1000000b205a0aRCRD";"PUEBLA DE SANABRIA";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28021";"SAN ANDRES";"VILLAVERDE";"439946";"4467130";"40.35069645402924";"-3.7084637703746317";"917 962 792";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3517;"Parroquia San Fermin";"";"";"";"Bus: 23, 78, 123, 18, 22, 59, 79, 85, 86";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b8490713fb71c010VgnVCM1000000b205a0aRCRD";"SAN FERMIN";"AVENIDA";"V";"12";"";"";"";"";"MADRID";"MADRID";"28041";"SAN FERMIN";"USERA";"441361";"4469395";"40.371201819320405";"-3.69199937560659";"912 192 047";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3374;"Parroquia San Fermin de los Navarros";"";"";"";"Metro:  Ruben Dario (Linea 5)  Bus: 5, 7, 14, 16, 27, 40, 45, 147, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26390713fb71c010VgnVCM1000000b205a0aRCRD";"EDUARDO DATO";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441366";"4476229";"40.432757364795805";"-3.692571049214642";"913 197 148";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3518;"Parroquia San Fernando";"";"";"";"Metro:  Cuzco (linea 10)   Bus:  5, 11, 27, 40, 147, 149, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b590713fb71c010VgnVCM1000000b205a0aRCRD";"ALBERTO ALCOCER";"AVENIDA";"V";"9";"";"";"";"";"MADRID";"MADRID";"28036";"NUEVA ESPAnA";"CHAMARTIN";"441833";"4479226";"40.45979756951085";"-3.6873406402588564";"913 500 841";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3522;"Parroquia San Francisco de Asis";"";"";"";"Metro: Portazgo (linea 1), Nueva Numancia (linea 1)   Bus: 10, 54, 57, 58,136";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd690713fb71c010VgnVCM1000000b205a0aRCRD";"GERDA TARO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28023";"EL PLANTIO";"MONCLOA-ARAVACA";"430438";"4480469";"40.4701173599278";"-3.8218760430918084";"914 770 396";"";"parroquiasanfranciscodeasis@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3523;"Parroquia San Francisco de Borja";"";"";"";"Metro: Nunez de Balboa (lineas 5, 9)  Bus: 9, 16, 19, 51, 61";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=60890713fb71c010VgnVCM1000000b205a0aRCRD";"SERRANO";"CALLE";"V";"104";"";"";"";"";"MADRID";"MADRID";"28006";"CASTELLANA";"SALAMANCA";"441892";"4476401";"40.43435274448175";"-3.6863976493829256";"915 760 607";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3525;"Parroquia San Francisco de Paula";"";"";"";"Bus: 24, 102, 103, 111  Renfe: Asamblea de Madrid - Entrevias";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2990713fb71c010VgnVCM1000000b205a0aRCRD";"RUIDERA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"442901";"4470464";"40.38093911938951";"-3.6739566933670837";"915 071 971";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3526;"Parroquia San Francisco de Sales";"";"";"";"Metro:  Estrecho (linea 1)  Bus: 3, 43, 64, 66, 124, 126, 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=85a90713fb71c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440420";"4478717";"40.45511199387378";"-3.703957333971569";"914 593 695 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3524;"Parroquia San Francisco Javier y San Luis Gonzaga";"";"";"";"Metro: Ventilla (linea 9), Plaza de Castilla (lineas, 1, 9 y 10)  Bus: 67, 124, 134, 135, 147, 173, 174, 176, 177, 178";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18b90713fb71c010VgnVCM1000000b205a0aRCRD";"MARTIRES DE LA VENTILLA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441479";"4480463";"40.4709160111128";"-3.691641723695146";"917 336 796";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3529;"Parroquia San Fulgencio y San Bernardo";"";"";"";"Metro: Marques de Vadillo   Bus: 17, 25, 50";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aac90713fb71c010VgnVCM1000000b205a0aRCRD";"SAN ILLAN";"PASEO";"V";"9";"";"";"";"";"MADRID";"MADRID";"28019";"SAN ISIDRO";"CARABANCHEL";"438651";"4472820";"40.40185144721782";"-3.7242487320428665";"915 690 058";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3530;"Parroquia San Gabriel Arcangel";"";"";"";"Metro:  Valdezarza (linea 7)  Bus:  82, 137";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3dd90713fb71c010VgnVCM1000000b205a0aRCRD";"ISLA DE OZA";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28035";"VALDEZARZA";"MONCLOA-ARAVACA";"438801";"4479759";"40.46438085899141";"-3.72315064401853";"913 161 300";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3531;"Parroquia San Gabriel de la Dolorosa";"";"";"";"Metrto: Pinar de Chamartin (lineas 1, 4)  Bus: 125, 129, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cfe90713fb71c010VgnVCM1000000b205a0aRCRD";"ARTE";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28033";"COSTILLARES";"CIUDAD LINEAL";"443184";"4481742";"40.48255640295351";"-3.671644797011849";"913 020 607";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3533;"Parroquia San Gerardo Maria Mayela";"";"";"";"Metro: Empalme (linea 5)  Bus: 25, 121, H";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2652ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MAQUEDA";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435309";"4471772";"40.392157285737525";"-3.7635224769486832";"917 182 497";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3534;"Parroquia San German";"";"";"";"Metro:  Cuzco (linea 10)  Bus: 3, 5, 11, 27, 40, 126, 147, 149";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b862ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN GERMAN";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28020";"CASTILLEJOS";"TETUAN";"441182";"4478871";"40.45654466048962";"-3.694985327082362";"915 554 656 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3352;"Parroquia San Gines";"";"";"";"Metro: Opera (lineas 2, 5, Ramal)  Bus:  3, 39  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=520a0713fb71c010VgnVCM1000000b205a0aRCRD";"ARENAL";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440126";"4474520";"40.41728242858594";"-3.707028284837054";"913 664 875";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
59899;"Parroquia San Gregorio Magno";"";"";"";"Metro: Valdebernardo (linea 9)  Bus: 8, 71, 130";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=76a58ed67151c010VgnVCM2000000c205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"13";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"447456";"4472745";"40.401788093270234";"-3.620498564205401";"917 512 960";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3539;"Parroquia San Hermenegildo";"";"";"";"Bus: 31, 36, 41, 50, 62";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b72ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FOSFORO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"IMPERIAL";"ARGANZUELA";"439018";"4473833";"40.411013028585906";"-3.720021499596333";"913 662 971";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189083;"Parroquia San Hilario de Poitiers";"";"";"";"Metro: Aluche (linea 5)  Bus: 17, 117, 121, 131, 139, 155  Renfe: Aluche";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=62d48aa6bd91f010VgnVCM1000000b205a0aRCRD";"LUIS CHAMIZO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"435106";"4471151";"40.38654718095017";"-3.7658625807637525";"917 650 821";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3541;"Parroquia San Ignacio de Loyola";"";"";"";"Metro: Ventilla (linea 9)  Bus: 42, 49, 177";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd82ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PINOS ALTA";"CALLE";"V";"79";"";"";"";"";"MADRID";"MADRID";"28029";"VALDEACEDERAS";"TETUAN";"440858";"4480208";"40.468565866733734";"-3.6989311423195184";"913 153 302";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3542;"Parroquia San Ildefonso y Santos Justo y Pastor";"";"";"";"Metro: Tribunal (lineas 1, 10)   Bus: M2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=60a2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"COLON";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440582";"4475248";"40.42386432820311";"-3.7017217786628307";"915 220 860";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3548;"Parroquia San Ireneo";"";"";"";"Bus: 11, 21, 70";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f2b2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CARLOTA O'NEILL";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"445034";"4477343";"40.443043847037785";"-3.6494251662051975";"913 677 727";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3549;"Parroquia San Isidoro y San Pedro Claver";"";"";"";"Metro: Pinar del Rey (linea 8)   Bus: 9, 72, 107, 125, 172";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=85c2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"BALAGUER";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"444910";"4480464";"40.47116011484349";"-3.6511705107261823";"913 831 443";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3550;"Parroquia San Isidro Labrador";"";"";"";"Bus: 35, 121, 131, 139";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18d2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PARQUE EUGENIA DE MONTIJO";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28047";"VISTA ALEGRE";"CARABANCHEL";"436323";"4470248";"40.37851572353142";"-3.7514232625433643";"914 621 304";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3552;"Parroquia San Jaime";"";"";"";"Metro: Villaverde Bajo Cruce (linea 3)  Bus: 85, 123  Renfe: Villaverde Bajo (C3, C4)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aae2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JUAN JOSE MARTINEZ SECO";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28021";"LOS ROSALES";"VILLAVERDE";"441672";"4467205";"40.35148579491901";"-3.688147368960391";"917 979 535";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3553;"Parroquia San Jenaro";"";"";"";"Metro:  Ciudad Lineal (linea 5)  Bus: 4, 38, 48, 70, 105, 109";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3df2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VITAL AZA";"CALLE";"V";"81";"";"";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"446014";"4476320";"40.433901372590746";"-3.6377948138217833";"913 672 238";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3554;"Parroquia San Jeronimo el Real (Los Jeronimos)";"";"";"";"Metro:  Banco de Espana (linea 2), Atocha (linea 1)  Bus: 10, 14, 19, 27, 34, 37, 45  Renfe: Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cf03ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MORETO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441524";"4474184";"40.41435509318014";"-3.690531846398855";"914 203 078 ";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3559;"Parroquia San Joaquin";"";"";"";"Metro: San Blas (linea 7), Simancas (linea 7)  Bus: 38, 48";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5223ef4d7f71c010VgnVCM1000000b205a0aRCRD";"AMPOSTA";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28037";"AMPOSTA";"SAN BLAS-CANILLEJAS";"447395";"4475389";"40.425594096303556";"-3.6214245911710283";"913 130 145";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3560;"Parroquia San Jorge";"";"";"";"Metro: Cuzco (linea 10) , Santiago Bernabeu (linea 10)  Bus:  5, 11, 27, 40, 126, 147, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e433ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PADRE DAMIAN";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28036";"HISPANOAMERICA";"CHAMARTIN";"441882";"4478793";"40.455891271634634";"-3.686734728579395";"914 582 531";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3370;"Parroquia San Jose";"";"";"";"Metro: Banco de Espana (linea 2) , Sevilla (linea 2), Gran Via (Iineas 1, 5)  Bus: 3, 5, 9, 46, 51, 52, 53, 146, 150";"Descripcion monumental.  Convento de Carmelitas Descalzas trazado por Pedro de Ribera entre los anos 1730 y 1742.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e41a0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441006";"4474710";"40.41904792380414";"-3.6966856794698795";"915 226 784";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3561;"Parroquia San Jose de Calasanz";"";"";"";"Bus: 57, 103, 111, 144  Renfe: Asamblea de Madrid - Entrevias (C2, C7)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7743ef4d7f71c010VgnVCM1000000b205a0aRCRD";"IMAGEN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28018";"SAN DIEGO";"PUENTE DE VALLECAS";"443501";"4470855";"40.384493380359146";"-3.666935091842646";"914 778 315";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
4914933;"Parroquia San Jose Maria Escriva de Balaguer";"";"";"";"Bus: 161 , 162";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a0b7a1bd396e9110VgnVCM2000000c205a0aRCRD";"GANIMEDES";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"433475";"4479989";"40.46603358226542";"-3.7860032500253666";"913 575 565";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3562;"Parroquia San Jose Obrero";"";"";"";"Metro: Abrantes (linea 11)  Bus: 118, 247";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a53ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIO ANTONIO";"CALLE";"V";"3";"BAJA";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"438122";"4470714";"40.382840349062946";"-3.7302890287830914";"914 657 274";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3564;"Parroquia San Juan Bautista";"";"";"";"Metro: Avenida de la Paz (linea 4), Arturo Soria (linea 4)  Bus: 11, 53, 70, 120";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c63ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FAUSTINA PE&Ntilde;ALVER";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"SAN JUAN BAUTISTA";"CIUDAD LINEAL";"444215";"4478430";"40.45278137219362";"-3.659189384942855";"914 135 171";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
107401;"Parroquia San Juan Bautista de la Concepcion";"";"";"";"Bus: 25, 31, 138";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=66235f463b81c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"436011";"4472084";"40.395022148365726";"-3.7552948542232087";"917 195 134";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3565;"Parroquia San Juan Bosco";"";"";"";"Metro: Alto de Extremadura (linea 6)  Bus: 31, 33, 36, 39, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2f73ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOCTOR LARRA Y CEREZO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437739";"4473747";"40.410134369605316";"-3.735097948426098";"914 634 189";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3393;"Parroquia San Juan Crisostomo";"";"";"";"Metro: Islas Filipinas (linea 7)  Bus: 2, 44,  C1 ,  C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=772a0713fb71c010VgnVCM1000000b205a0aRCRD";"DOMENICO SCARLATTI";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"439372";"4477225";"40.441838983283944";"-3.7161407988931483";"915 495 328";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3563;"Parroquia San Juan de avila";"";"";"";"Metro: Plaza Eliptica (linea 6 , 11)  Bus: 6, 47, 60, 81, 247";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b193ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FORNILLOS";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28026";"ZOFIO";"USERA";"439514";"4470688";"40.382717533912206";"-3.7138885312540326";"914 693 307";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3566;"Parroquia San Juan de Dios";"";"";"";"Metro: Villa de Vallecas (linea 1)  Bus: 58, 63, 145";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=44a3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MONTE DE MONTJUICH";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"447944";"4470412";"40.3807925678668";"-3.614556896185747";"913 013 421";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3401;"Parroquia San Juan de la Cruz";"";"";"";"Metro: Gregorio Maranon (lineas 7, 10), Nuevos Ministerios (lineas 6, 8, 10)  Bus: 7, 12, 14, 27, 40, 45, 147, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a3a0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN JUAN DE LA CRUZ";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"441297";"4477154";"40.44099515864825";"-3.693480968127322";"915 339 417";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18324;"Parroquia San Juan de Mirasierra";"";"";"";"Metro: Mirasierra (linea 9)  Bus: 49, 134";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=193a444a2951c010VgnVCM2000000c205a0aRCRD";"MORALZARZAL";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28034";"MIRASIERRA";"FUENCARRAL-EL PARDO";"439487";"4483222";"40.495618031545014";"-3.715402412292603";"917 350 285";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3569;"Parroquia San Juan de Ribera";"";"";"";"Metro: Concha Espina (linea, 9)  Bus: 7, 16, 19, 29, 43, 51, 52, 120";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d6b3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RODRIGUEZ MARIN";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442539";"4478090";"40.44960409492638";"-3.6789229187078774";"915 637 278";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3567;"Parroquia San Juan Evangelista";"";"";"";"Metro: Parque de las Avenidas (linea 7)  Bus: 43, 53, 74, 122";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=69c3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VENECIA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443921";"4477146";"40.44119463312041";"-3.6625428159583446";"917 269 603";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3568;"Parroquia San Juan Maria Vianney";"";"";"";"Bus: 66, 124, 137  Renfe: Ramon y Cajal (C3, C7, C8)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fbd3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SOTO PALACIOS";"AVENIDA";"V";"7";"";"";"";"";"MADRID";"MADRID";"28034";"VALVERDE";"FUENCARRAL-EL PARDO";"442147";"4482355";"40.48799786936146";"-3.6839232445361247";"";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189089;"Parroquia San Julian";"La actividad pastoral la realiza junto con Santa Maria la Mayor";"";"";"Metro: Estrecho (linea 1)  Bus: 64, 126, 128";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5af48aa6bd91f010VgnVCM1000000b205a0aRCRD";"CENICIENTOS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440300";"4479012";"40.45775176629402";"-3.705411974831119";"913 114 170";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
