PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2099;"Museo Thyssen-Bornemisza";"El Palacio donde se ubica la coleccion fue el antiguo palacio del duque de Villahermosa. Edificacion neoclasica. Posteriormente se adapta como entidad bancaria perdiento sus espacios interiores. Mas tarde, paso a formar parte de los edificios del Museo del Prado. Desde principios de los 90 alberga la Coleccion Thyssen. El museo ofrece un recorrido por la historia de la pintura europea desde sus inicios en el siglo  XIII , hasta finales del siglo  XX.";"Colecciones permanentes:   lunes de 12 a 16 horas (acceso gratuito gracias al patrocinio de MasterCard). Martes a domingos de 10 a 19 horas.    Exposiciones temporales : consultar horario especifico en Museo.  ultimo acceso 1 hora antes del cierre. El desalojo de todas las salas tendra lugar 5 minutos antes del cierre.   Avisos y aperturas extraordinarias:  los dias 1 de enero, 1 de mayo y 25 de diciembre el Museo permanecera cerrado. El 24 y el 31 de diciembre el horario de apertura del Museo sera de 10 a 15 horas";"Accesible a personas con discapacidad (fisica y sensorial)   Folleto y senalizacion en braille para invidentes  Libreria  Tienda  Cafeteria  Restaurante  Guardarropa  Servicio de venta anticipada en las taquillas  Servicio de Audio Guia";"Metro: Banco de Espana (linea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 41, 51, 52, 53, 74, 146 y 150  Cercanias Renfe: Recoletos";"Arquitecto: Antonio Lopez Aguado (1805 - 1806)  Adecuacion: Rafael Moneo (1989 - 1992)  Ampliacion: BOPBAA (1999 - 2004)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0b8079262ef5d010VgnVCM1000000b205a0aRCRD";"PRADO";"PASEO";"V";"8";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441168";"4474371";"40.41600553697803";"-3.694744831131079";"917 911 370                                                                                                                                                                                                                        
";"";"mtb@museothyssen.org";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20484;"Palacio de Buenavista. Cuartel General del Ejercito";"El actual Cuartel General del Ejercito esta formado por un conjunto de edificios entre los cuales destaca por su importancia y tamano el palacio de Buenavista. Fue construido por el duodecimo duque de Alba, que compro en 1769 una finca situada en el lugar conocido como Altillo de Buenavista, que habia tenido varios propietarios, entre ellos la Corona.  En 1847 se amplia con un nuevo cuerpo que se destina a Ministerio de la Guerra. El grupo escultorico de la fachada es obra de Aniceto Marias.";"Relevo de la Guardia: ultimo viernes de cada mes, a las 11 horas en la fachada de la calle de Alcala.";"";"Metro: Banco de Espana (linea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 51, 52, 53, 74, 146, 150";"Toda la informacion en la  pagina web  de Monumentamadrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e9c292355c51c010VgnVCM2000000c205a0aRCRD";"CIBELES";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441262";"4474776";"40.419660627134164";"-3.6936744082913036";"917 802 200";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
13815;"Palacio de Cibeles";"";"";"Sede de la Alcaldia de Madrid  CentroCentro Cibeles de Cultura y Ciudadania.  Galeria de Cristal  Mirador Madrid  Cafeteria Coleccion Cibeles (planta 2)  Restaurante Palacio de Cibeles (planta 6)  Tienda-Libreria (planta 2)";"Metro: Banco de Espana (linea 2)  Bus: 1 , 2 , 5 , 9 , 10 , 15 , 20 , 27 , 34 , 45 , 51 , 52 , 53 , 74 , 146 , 150  Renfe: Recoletos";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=535e5a0f8161c010VgnVCM1000000b205a0aRCRD";"CIBELES";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441386";"4474703";"40.419011767401095";"-3.692206111679657";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2063;"Palacio de Liria";"Construido por Ventura Rodriguez entre 1762 y 1780 para el tercer Duque de Berwick y de Liria. De estilo barroco clasico. Destaca su fachada con columnas jonicas y pilastras que descansan sobre un basamento almohadillado.";"Las visitas:  viernes a las 10, 11 y 12 horas . Cada turno estara formado por un maximo de 15 personas.";"";"Metro: Ventura Rodriguez (linea 3)  Bus: 1, 2, 44, 74, 133, C";"Para realizar dichas visitas deberan solicitarlo por escrito y enviarlo a traves de cualquiera de las siguientes opciones:   Rellenando un formulario en :  http://www.fundacioncasadealba.com/visitas-al-palacio-de-liria-de-madrid.php   Enviando un e-mail a visitas@fundacioncasadealba.com, indicando nombre, telefono y numero de personas.  Enviando un fax al numero +0034 915 410 377, indicando nombre, telefono y numero de personas.  Enviando una carta a la siguiente direccion: Fundacion Casa de Alba. C/ Princesa 20. 28008 Madrid  Llamando al siguiente numero de telefono: +0034 915 481 550    Horario:  Tambien les informamos que cada ano, el palacio de Liria permanece cerrado al publico desde mediados de junio hasta el primer viernes de octubre, y desde mediados de diciembre a mediados de enero, debido a las necesarias tareas de mantenimiento y conservacion del mismo.   Cerrado por mantenimiento de mediados de junio al primer viernes de octubre, y de mediados de diciembre a mediados de enero.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22bdef4d7f71c010VgnVCM1000000b205a0aRCRD";"PRINCESA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28008";"UNIVERSIDAD";"CENTRO";"439663";"4475582";"40.42680681645222";"-3.7125979731032404";"915 475 302 y 915 481 550";"915 410 377";"info@fundacioncasadealba.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
114984;"Palacio de Santona";"Es una construccion del siglo  XVI , reformada posteriormente en el siglo  XVIII   por el arquitecto Pedro de Ribera, y en el siglo  XIX  por Antonio Ruiz de Salces.";"";"";"Metro: Anton Martin (linea 1)  Bus: 6, 26, 32, 50, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3790007f8441f010VgnVCM1000000b205a0aRCRD";"HUERTAS";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28012";"CORTES";"CENTRO";"440677";"4474150";"40.413979743685495";"-3.700511154527751";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2062;"Palacio Real";"Construido sobre el solar del antiguo Alcazar tras un incendio en 1734. Proyectado por Juvara en 1735 y construido por Sachet de 1738 a 1764 bajo las influencias del clasicismo barroco. A partir de 1770, Sabatini anadio el ala sudeste y realizo la gran escalera. Es de destacar el gran patio que articula el edificio y la fachada principal que aloja el balcon y Escudo Real.";"Horario    De octubre a marzo: de 10 a 18 horas  De abril a septiembre: de 10 a 20 horas  Cierre taquillas una hora antes  Dia 14 de junio de 2017 cerrado a las 15 horas  Dia 15 de junio de 2017 cerrado en jornada completa";"Relevo solemne de la guardia  : primer miercoles de cada mes (si la climatologia lo permite) a las 12 horas, en la Plaza de la Armeria. Ademas se producira un cambio de guardia reducido el resto de miercoles del mes  de 11 a 14 horas (julio y agosto, de 10 a 12 horas), en la Puerta del Principe (Plaza de Oriente).   Sin relevo solemne: en julio, agosto y septiembre ni cuando coincide con actos oficiales";"Metro: opera (lineas 2, 5 y Ramal Opera Norte)  Bus: 3, 25, 39, 148";"Dias de apertura especial para 2017    20 de marzo, lunes siguiente a San Jose  13 y 14 abril, Jueves y Viernes Santo  2 de mayo, Fiesta del Trabajo  15 de mayo,  San Isidro, fiesta local  15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana (acto oficial cerrado, abierto de 17 a 22 horas)   1 de noviembre, Dia de Todos los Santos  9 de noviembre, Nuestra Senora de la Almudena, fiesta local  6 de diciembre, Constitucion Espanola  8 de diciembre, Inmaculada Concepcion  24 y 31 de diciembre, taquillas cerradas a las 14 horas y monumento a las 15 horas    Dias de cierre para 2017    1 y 6 Enero  1 Mayo  7 Junio, cerrado todo el dia.  8 Junio, cerrado a las 16 horas.  25 Diciembre  5 de abril, el Palacio Real de Madrid permanecera cerrado hasta las 14:30 horas., debido al Relevo Solemne de la Guardia Real.  Con motivo de la celebracion de un Acto Oficial el dia 18 de julio, el Palacio Real de Madrid permanecera cerrado:  17 de julio:  Salones Oficiales , cerrados desde las 15 horas.  Armeria y Exposicion temporal , apertura parcial a partir de las 15.00 horas.  18 de julio:  Salones Oficiales,  cerrados todo el dia.  Armeria y Exposicion temporal , apertura parcial a partir de las 15 horas";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47ddef4d7f71c010VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"0";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439649";"4474910";"40.42075212551193";"-3.712699107286406";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2079;"Panteon de Hombres Ilustres";"La construccion de este edificio responde a dos de las constantes de fines de siglo: la arquitectura historicista y la escultura funeraria. En el reposan trece personajes ilustres de la historia politica y militar espanola.";"De martes a sabado de 10 a 14 y de 16 a 18:30 horas  Domingos y festivos de 10 a 15 horas. Lunes cerrado  Cerrado todos los lunes del ano";"";"Metro: Atocha (linea 1)  Bus: 10, 14, 24, 32, 37, 54, 57, 141  Renfe: Atocha";"Dias de apertura especial para 2017 (abierno horario domingo)    20 de marzo, lunes siguiente a San Jose  13 y 14 de abril, Jueves y Viernes Santo  2 de mayo, Fiesta de la Comunidad de Madrid  15 de mayo, San Isidro, fiesta local   15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana   1 de noviembre, Dia de Todos los Santos   9 de noviembre, Nuestra Senora de la Almudena, fiesta local   6 de diciembre, Constitucion Espanola   8 de diciembre, Inmaculada Concepcion  24 y 31 de diciembre y 1 de enero, ultimo acceso a las 14:30 horas y monumento cerrado a las 15 horas    Dias de cierre para 2017     6 de enero, Epifania del Senor (Reyes Magos)    1 de mayo, Fiesta del Trabajo   25 de diciembre, Natividad del Senor";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=361cef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIAN GAYARRE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442121";"4473278";"40.40622617519116";"-3.683413041846525";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3351;"Parroquia Nuestra Senora del Buen Consejo y San Isidro";"";"";"";"Metro: La Latina (linea 5), Tirso de Molina (linea 1)  Bus: 17, 18, 23, 31, 35, 50, 65";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=88a513db5b71c010VgnVCM1000000b205a0aRCRD";"TOLEDO";"CALLE";"V";"37";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"440093";"4474042";"40.412964921671964";"-3.707383827213788";"913 692 037";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3374;"Parroquia San Fermin de los Navarros";"";"";"";"Metro:  Ruben Dario (Linea 5)  Bus: 5, 7, 14, 16, 27, 40, 45, 147, 150";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=26390713fb71c010VgnVCM1000000b205a0aRCRD";"EDUARDO DATO";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28010";"ALMAGRO";"CHAMBERI";"441366";"4476229";"40.432757364795805";"-3.692571049214642";"913 197 148";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3352;"Parroquia San Gines";"";"";"";"Metro: Opera (lineas 2, 5, Ramal)  Bus:  3, 39  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=520a0713fb71c010VgnVCM1000000b205a0aRCRD";"ARENAL";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440126";"4474520";"40.41728242858594";"-3.707028284837054";"913 664 875";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3370;"Parroquia San Jose";"";"";"";"Metro: Banco de Espana (linea 2) , Sevilla (linea 2), Gran Via (Iineas 1, 5)  Bus: 3, 5, 9, 46, 51, 52, 53, 146, 150";"Descripcion monumental.  Convento de Carmelitas Descalzas trazado por Pedro de Ribera entre los anos 1730 y 1742.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e41a0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441006";"4474710";"40.41904792380414";"-3.6966856794698795";"915 226 784";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3375;"Parroquia San Manuel y San Benito";"";"";"";"Metro: Retiro (linea 2), Principe de Vergara (lineas 2, 9)  Bus: 2, 20, 28";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b17a0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"83";"";"";"";"";"MADRID";"MADRID";"28009";"RECOLETOS";"SALAMANCA";"441910";"4474891";"40.42074217866137";"-3.6860471147515685";"914 357 682";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3372;"Parroquia San Marcos";"";"";"";"Metro: Plaza de Espana (lineas 3, 10), Noviciado (linea 2)  Bus: 1, 2, 3, 44, 46, 74, 75, 133, 138, 148, C1, C2, M2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=448a0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN LEONARDO";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"439783";"4475354";"40.42476160196848";"-3.7111617863516715";"915 471 079 ";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3369;"Parroquia San Millan y San Cayetano";"";"";"";"Metro: Latina (linea 5), Lavapies (linea 3)  Bus: M1  Renfe: Embajadores";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d69a0713fb71c010VgnVCM1000000b205a0aRCRD";"EMBAJADORES";"CALLE";"NUM";"15";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440225";"4473652";"40.409461123751505";"-3.705791428982776";"915 270 790";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
63393;"Parroquia San Nicolas de Bari de los Servitas";"";"";"Parroquia personal de habla italiana";"Metro: Opera (lineas 2, 5, ramal)  Bus: 3, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7838f0bde551c010VgnVCM2000000c205a0aRCRD";"SAN NICOLAS";"PLAZA";"V";"6";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439715";"4474359";"40.415793260849824";"-3.7118688527171226";"915 594 064";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3358;"Parroquia Santa Barbara";"";"";"";"Metro: Alonso Martinez (lineas 4, 5, 10)  Bus: 3, 5, 14, 21, 27, 37, 45, 53, 150  Renfe: Recoletos";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6effb069a541f010VgnVCM1000000b205a0aRCRD";"GENERAL CASTA&Ntilde;OS";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441231";"4475290";"40.42428879388528";"-3.6940873878242177";"913 194 811";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3362;"Parroquia Santa Cruz";"";"";"";"Metro: Sol (lineas 1, 2, 3), Tirso de Molina (linea 1)  Bus: 3, 6, 17, 18, 23, 26, 31, 32, 35, 50, 65, M1  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440274";"4474223";"40.414608558946085";"-3.705255882048698";"913 691 239";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3373;"Parroquia Santiago y San Juan Bautista";"";"";"";"Metro: opera (linea 2, 5, Ramal)  Bus: 3, 25, 39, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e235b069a541f010VgnVCM1000000b205a0aRCRD";"SANTIAGO";"PLAZA";"V";"24";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439803";"4474438";"40.41652031892383";"-3.7108392672110684";"915 480 824";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20557;"Plaza de Oriente";"Disenada por Gonzalez Velazquez. Se empieza a construir en 1816, tomandose como eje el Teatro Real enfrentado al Palacio Real. Su trazado definitivo se realiza en 1850 por Narciso Pascual Colomer. Entre 1994 y 1997 se llevo a cabo la remodelacion que integra en un conjunto peatonal el Palacio Real y el Teatro de la Opera, siguiendo el proyecto de los arquitectos Miguel Oriol e Ibarra y Miguel Botella Ruiz-Castillo. Los jardines situados frente al Palacio Real. En el centro de la plaza se encuentra la estatua ecuestre de Felipe IV, obra fundida por Pietro Tacca segun calculos de Galileo Galilei.";"";"";"Metro: opera (lineas 2, 5, R)  Bus: 3, 25, 33, 39, 148";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=773492355c51c010VgnVCM2000000c205a0aRCRD";"ORIENTE";"PLAZA";"S/N";"0";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"0";"0";"";"";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
20563;"Plaza Mayor";"Lugar emblematico de Madrid con origen en la antigua Plaza del Arrabal, extramuros del recinto medieval y foco comercial del primitivo Madrid. Tuvo forma irregular debido a su crecimiento espontaneo,  y fue objeto de varios proyectos de regularizacion. Al ser elegida Madrid como capital, se vio la necesidad de crear una autentica Plaza Mayor y Felipe  II   se lo encargo a Juan de Herrera. En el siglo  XIX   se coloco la estatua de Felipe  III  a cuyo reinado pertenece la construccion de la plaza.  Este ano se celebra el  IV Centenario de su construccion.";"";"Todos los domingos de 9 a 14 horas se celebra un mercadillo filatelico (sellos)";"Metro: Sol (lineas 1, 2, 3), Tirso de Molina (linea 1)  Bus: 3, 17, 18, 23, 31";"Mas informacion en la  pagina web de Monumenta Madrid  y  https://plazamayormadrid4c.es";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a4492355c51c010VgnVCM2000000c205a0aRCRD";"MAYOR";"PLAZA";"V";"0";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440156";"4474266";"40.41498735934118";"-3.706662448203068";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2430;"Plaza Monumental de Toros de las Ventas";"De estilo neomudejar se termino de construir en el ano 1931. Basada en un proyecto de Jose Espelius, quien murio antes de la conclusion de las obras, fue terminada por Manuel Munoz Monasterio. El terreno se presenta en talud, salvado desde la Avenida de los Toreros mediante escalinatas que interrumpen el trazado ajardinado.";"La plaza de toros de Las Ventas esta abierta  todos los dias de 10 a 17:30 horas, para realizacion de visitas guiadas , excepto dias de cierre excepcional.   Los dias de corrida se cierra 4 horas antes del inicio del espectaculo, que se celebran:   Todos los domingos desde finales de marzo hasta principios de octubre  Durante la Feria de San Isidro  Durante la Feria de Otono en octubre  Dias de cierre: 25 de diciembre, 1 y 6 de enero y 2 de mayo.      Por motivos de organizacion, el Tour podra variar su recorrido y horario informando al visitante antes del acceso.";"";"Metro: Ventas (lineas 2, 5)  Bus: 12, 21, 38, 53, 74, 106, 110, 146, 210";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5d7d0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"237";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443885";"4476078";"40.431580111585106";"-3.6628728693917627";"913 562 200 ";"";"comunicacion@plazauno.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
7714918;"Puerta del Sol";"Toma su nombre de un postigo de la antigua muralla medieval que estaba decorado con un Sol y que se derribo en el siglo XVII, el lugar conservo el nombre. En origen fue un punto exterior de la ciudad, aunque debido al crecimiento de Madrid y a su  situacion fue convirtiendose poco a poco en el centro de la capital. En 1857 ,el Ministerio de Fomento  convoca un concurso quedando aprobada la reforma de Lucio del Valle, Juan Rivera y Jose Morer, que conservaba la alineacion de la antigua Casa de Correos en uno de los lados, mientras que el otro adoptaba una forma semicircular.";"";"";"Metro: Sol (lineas 1, 2, 3)  Bus: 15, 20, 51, 52, 53";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af0ae1abeee79410VgnVCM2000000c205a0aRCRD";"PUERTA DEL SOL";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440530";"4474474";"40.416887979993966";"-3.7022740027977377";"";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2124;"Real Academia de Ciencias Morales y Politicas";"Ubicada en una de las pocas casas-palacio del siglo  XV  conservadas en Madrid. La torre y la casa fueron mandadas construir por alvaro de Lujan antes de 1471. Su planta, de forma irregular, se distribuye en torno a un gran patio central y tiene triple fachada. El edificio ha sufrido multiples reformas, una de las cuales fue para la instalacion de la Real Academia, llevada a cabo en 1858.";"";"Actividades: disertaciones privadas para los academicos. Actos publicos cuando ingresa un nuevo academico.  Biblioteca: acceso restringido a academicos e investigadores.";"Metro: Sol (lineas 1, 2, 3), opera (lineas 2, 5)  Bus: 3, 31, 50, 65  Renfe: Sol";"Mas informacion en la  pagina web de Monumenta Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f35bff632081c010VgnVCM1000000b205a0aRCRD";"DE LA VILLA";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439854";"4474287";"40.4151547271264";"-3.71022377531515";"915 481 330";"";"secretaria@racmyp.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2128;"Real Academia de Jurisprudencia y Legislacion";"";"";"Salon de actos  Biblioteca  Archivo  Sala de conferencias   Actividades: conferencias, seminarios y coloquios";"Metro: Banco de Espana (linea 2)  Bus: 1, 2, 5, 9, 10, 14, 15, 20, 27, 34, 37, 45, 46, 51, 52, 53, 74, 146, 150";"Descripcion monumental   Tiene su sede en un palacio construido en el ano 1798 por el arquitecto Manuel Martin Rodriguez (1740-1823), sobrino y discipulo de Ventura Rodriguez, y del que se conservan otros excelentes edificios en Madrid, como el convento y la iglesia de las Reparadoras, el palacio de Altamira y el Museo Romantico. La sede de la Real Academia de Jurisprudencia ha sido declarada Monumento de Interes Cultural por Real Decreto de 27 de febrero de 1998. El edificio fue construido para almacen de la Real Fabrica de Vidrio de la Granja, aunque en el llegaron a fabricarse lentes opticas para anteojos e instrumentos de precision.  Despues de ese destino inicial, el palacio ha tenido multiples usos y ha sido objeto de algunas remodelaciones: fue sede de la primera exposicion de la Industria Espanola en 1828, mas tarde fue compartido por la Escuela de Sordomudos y Ciegos y la Escuela de Ingenieros de Caminos, despues paso a ser Conservatorio de Artes, Direccion General de las Clases Pasivas y Caja General de Depositos.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=866bff632081c010VgnVCM1000000b205a0aRCRD";"MARQUeS DE CUBAS";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"441105";"4474537";"40.41749648159225";"-3.6955027540085243";"915 222 069";"915 234  021";"secretaria@rajyl.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2127;"Real Academia Espanola de Historia";"";"";"";"Metro: Anton Martin (linea 1)  Bus: 6, 26, 32";"Descripcion monumental   Construido por Juan de Villanueva en 1788 como Casa de Nuevo Rezado de los monjes jeronimos. De estilo neoclasico con gran sencillez y reduccion de elementos. Solo destaca la portada principal senalada por la entrada remarcada y el balcon en saledizo, con el unico adorno de la parrilla de San Lorenzo. Recientemente ha sido restaurado por Chueca Goitia.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=197bff632081c010VgnVCM1000000b205a0aRCRD";"DE LEoN";"CALLE";"V";"21";"";"";"";"";"MADRID";"MADRID";"28014";"CORTES";"CENTRO";"440804";"4474092";"40.41346631071615";"-3.699008959181709";"914 290 611 ";"913 694 636";"secretaria@rah.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2126;"Real Academia Nacional de Farmacia";"";"";"Museo de farmacia  Biblioteca";"Metro: Chueca (linea 5), Tribunal (linea 1 y 10)  Bus: 3";"Acceso a la Biblioteca : hay que presentar el  DNI  acompanado de una carta de presentacion de un Academico de Numero o bien de un Catedratico de Universidad y cumplimentar los impresos correspondientes.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3e9bff632081c010VgnVCM1000000b205a0aRCRD";"FARMACIA";"CALLE";"V";"9";"";"";"";"TAMBIeN NuMERO 11";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440754";"4475258";"40.423966629698484";"-3.6997070566405665";"915 310 307  / 915 223 147";"915 310 306";"secretaria@ranf.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
