PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
2066;"Museo del Ferrocarril de Madrid";"Edificio de caracter monumental. Construido como cabecera de la linea Madrid - Extremadura - Portugal en el ano 1880 por E. Cachelievre.";"Del 1 de enero al 31 de mayo y del 1 de octubre al 31 de diciembre:    Lunes a jueves, de 9.30 a 15 horas.  Viernes, sabado, domingo y festivos de 10 a 20 horas (el segundo viernes de mes permanecera abierto hasta las 18 horas)    Del 1 de junio al 30 de septiembre   Lunes a domingo, de 10.00 a 15 horas.   Cerrado: 25 de diciembre, 1 y 6 de enero.";"Tienda  Teatro  Libreria  Cafeteria  Archivo y Biblioteca  Parque ferroviario  Salas de Traccion, de Modelismo Ferroviario, de Infraestructura y de Relojes    Actividades    Tren de jardin:  todos los domingos, de 11.30 a 14 horas. En Mercado de Motores, tambien sabados (de 11.30 a 14 horas y de 17 a 20); y domingos, de 11.30 a 14 horas.   Feria de coleccionismo 'La Estacion' : primer sabado de cada mes &ndash;excepto agosto-, de 10 a 19 horas. Julio: de 10 a 15 horas.   Mercadillo de Modelismo : primer domingo de cada mes, de 10 a 15 horas (excepto agosto).   Mercado de Motores : segundo sabado y domingo del mes, de 11 a 21 horas. El Museo cierra en su actividad ordinaria.";"Metro: Delicias (linea 3)  Bus: 8, 19, 45, 47, 59, 85, 86  Renfe: Delicias";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=091c4291ae91f010VgnVCM2000000c205a0aRCRD";"DELICIAS";"PASEO";"V";"61";"";"";"";"";"MADRID";"MADRID";"28045";"DELICIAS";"ARGANZUELA";"441233";"4472625";"40.400281290485566";"-3.693817192160563";"902 228 822                                                                                                 
";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2058;"Museo del Prado";"Construido inicialmente como Museo de Ciencias Naturales, este edificio neoclasico fue transformado en pinacoteca de las Colecciones Reales en 1818 con colecciones de pintura, dibujos, grabados, monedas y medallas desde el Romanico hasta el siglo  XIX .";"De lunes a sabado de 10 a 20 horas  Domingos y festivos de 10 a 19 horas  Cerrado los dias 1 de enero, 1 de mayo y 25 de diciembre  Horario reducido, de 10 a 14 horas, los dias 6 de enero, 24 y 31 de diciembre  Acceso al museo hasta 30 minutos antes del cierre (el desalojo de las salas comienza 10 minutos antes del cierre)  Horario gratuito, de lunes a sabado de 18 a 20 horas y domingos y festivos de 17 a 19 horas";"Accesible a personas con discapacidad fisica  Audioguias tematicas y audioguia infantil  Itinerarios y visitas didacticas  Libreria  Tienda  Cafeteria  Restaurante  Guardarropa";"Metro: Atocha (linea 1), Banco de Espana (linea 2), Retiro (linea 2)  Bus: 9, 10, 14, 19, 27, 34, 37, 45  Renfe: Atocha";"Arquitecto : Juan de Villanueva (1785 - 1808)   Adecuacion : Antonio Lopez Aguado (1818 - 1831)   Ampliacion : Rafael Moneo (2000 - 2007)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=060079262ef5d010VgnVCM1000000b205a0aRCRD";"RUIZ DE ALARCON";"CALLE";"V";"23";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441456";"4474099";"40.41358458131178";"-3.691325445518223";"913 302 800";"";"";"/contenido/entidadesYorganismos/Museos"; 
2086;"Museo del Reloj Grassy";"Arquitecto : Eladio Laredo Carranza (1916 - 1917).  Fundado por el relojero frances Grassy en 1955, este museo narra la historia de este aparato de medicion. Sus fondos, coleccion privada, consta de una amplia y variada coleccion de diferentes nacionalidades y los mas variados estilos.";"Jueves a las 17:30 y viernes a las 11:45 horas (excepto festivos).  Las visitas se efectuan con cita previa   Inscripcion telefonica: 915 321 007  Inscripcion por correo electronico:  marta@grassy.es    La visita puede ser individual o en grupos de maximo 10 personas.";"";"Metro: Banco de Espana (linea 2), Gran Via (Lineas 1 y 5).  Bus: 1, 2, 3, 5, 9, 15, 20, 46, 51, 52, 53, 74, 146, 150, M1, M2.";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=daeaef4d7f71c010VgnVCM1000000b205a0aRCRD";"GRAN VIA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"CORTES";"CENTRO";"440889";"4474721";"40.41914770731552";"-3.69806583195521";"915 321 007";"";"marta@grassy.es";"/contenido/entidadesYorganismos/Museos"; 
7685664;"Museo del Robot";"El Museo del Robot  acerca de forma directa y real el mundo de los robots de entretenimiento a cualquier tipo de publico.";"Martes a viernes: 13, 17 y 20 horas  Sabados: 16:30, 17:30, 18:45, 20 horas  Lunes y domingos cerrado   Reservas online:  http://www.therobotmuseum.eu/reservar-online/   Reserva Presencial: The Robot Museum tiene  disponibles el 50% de las entradas  para adquirirlas de forma presencial";"Exposicion permanente  Visitas guiadas";"Metro: San Bernardo (lineas 2, 4), Quevedo (lineas 2), Arg&uuml;elles (lineas 3, 4, 6), Bilbao (lineas 1, 4)  Bus: 3, 21, 127, M2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e0b7b8dc8f719410VgnVCM1000000b205a0aRCRD";"ALBERTO AGUILERA";"CALLE";"V";"1";"BAJA";"";"";"";"MADRID";"MADRID";"28015";"UNIVERSIDAD";"CENTRO";"440151";"4475876";"40.42949061464909";"-3.7068731815207014";"914 478 808";"";"antencionalcliente@therobotmuseum.eu";"/contenido/entidadesYorganismos/Museos"; 
2059;"Museo del Romanticismo";"";"Horario de invierno  (de noviembre a abril)  De martes a sabado: de 9:30 a 18:30. Domingos y festivos: de 10 a 15 horas   Horario de verano  (de mayo a octubre)  De martes a sabado: de 9:30 a 20:30. Domingos y festivos: de 10 a 15 horas   Cerrado:  Todos los lunes, 1 y 6 de enero, 1 de mayo, 24, 25 y 31 de diciembre.";"Acceso para personas de movilidad reducida, Audioguias con audiodescripcion, Signoguias, Magnificadores, Bucle magnetico";"Metro: Tribunal (lineas 1, 10), Alonso Martinez (lineas 4, 5, 10)  Bus: 3, 37  Renfe: Recoletos";"Descripcion monumental   Construido para casa palacio del Marques de Montallana por el discipulo de Ventura Rodriguez, Manuel Martin Rodriguez, dentro de unas lineas clasicistas, tiene algunas leves reminiscencias del barroco, como las molduras en forma de orejeras en los balcones. Las estancias nobles se organizan en torno a dos patios cuadrados. Conserva un interesante jardin romantico.  En 1850 fue comprado por el Marques de la Puebla de Maestre. Tras albergar la Comisaria Regia de Turismo. En 1924 se convirtio en Museo Romantico y desde entonces ha sido restaurado e intervenido en diversas ocasiones con motivo de su funcionamiento como museo.  Tras nueve anos cerrado ha sido reformado y puesto a punto, en aplicacion de un plan museologico consistente en su renovacion, ampliando su ambito expresivo desde lo meramente literario hasta lo historico, politico, artistico y decorativo, para dar una vision de conjunto de esta etapa de la vida espanola.  Muestra la ambientacion de una casa romantica. Posee obras de los pintores mas importantes del siglo  XIX  (Goya, Madrazo y otros) junto a esculturas, muebles, porcelanas, abanicos y todo tipo de complementos decorativos que nos recuerdan la forma de vida de una familia burguesa del siglo  XIX .";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=706cef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN MATEO";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"440834";"4475467";"40.42585510296794";"-3.6987835425963063";"914 481 045 / 914 480 163";"914 456 940";"informacion.romanticismo@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
6337393;"Museo del Seguro. Fundacion Mapfre";"Ubicado en el edificio de Fundacion MAPFRE exhibe una amplia coleccion de piezas relacionadas con la historia de la actividad aseguradora desde el siglo  XVIII  hasta nuestros dias. Ofrece visitas guiadas y gratuitas para grupos.";"De lunes a Viernes previa peticion de hora.";"";"Metro: Colon (linea 4)  Bus: 5, 14, 21, 27, 37, 45, 53, 150  Renfe: Recoletos (Lineas C1, C2, C7, C8, C10)";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=479b95f8c72d5310VgnVCM2000000c205a0aRCRD";"BARBARA DE BRAGANZA";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28004";"JUSTICIA";"CENTRO";"441383";"4475174";"40.42326356132727";"-3.6922850587679505";"916 025 221 (para reservas)                                      
";"";"";"/contenido/entidadesYorganismos/Museos"; 
2115;"Museo del Traje. Centro de Investigacion del Patrimonio Etnologico (CIPE)";"Edificio de caracter monumental, construido por Jaime Lopez de Asiain en 1969. Su objetivo basico es promover el conocimiento de la evolucion historica de la indumentaria y de los testimonios del patrimonio etnologico representativos de las culturas de los pueblos de Espana.";"De martes a sabado de 9:30 a 19 horas. Domingos y festivos de 10 a 15 horas.  Verano (julio y agosto): los jueves se amplia el horario de 9: 30 a 22:30 horas.  Cerrado: todos los lunes, 1 y 6 de enero, 1 de mayo, 9 de noviembre, 24, 25 y 31 de diciembre.";"Visitas para grupos.  Conscientes de la multiplicidad de aspectos implicitos en la indumentaria, y de la diversidad de intereses de los visitantes, ofrecemos distintos tipos de visitas: Fortuny. El mago de los tejidos; Tecnologia textil: el primer paso para la moda; Mujer, moda y sociedad; Pasarela de creadores: el sistema de la moda desde la Alta Costura.   Visitas extraordinarias para grupos e individuales.  Con ellas queremos alcanzar un publico mas amplio, y explorar mas alla de las colecciones: personajes historicos, tardes de arquitectura, visitas a las exposiciones temporales y visitas especificas en sectores de publico como las personas con  discapacidad visual o auditiva . Son visitas comentadas que se desarrollan a modo de taller mas practico, pensadas para publico con discapacidad. Hay una oferta regular para visitantes con discapacidad visual:  La evolucion de la silueta y El mundo de los tejidos .   Dirigido a grupos de 15 a 20 personas, con  reserva previa . Horario: martes a las 10 horas; miercoles y viernes a las 12 horas; y jueves a las 10 y 17 horas.  Para participar en las visitas guiadas es necesario inscribirse previamente en el telefono  915 504 708  (de lunes a viernes de 10 a 15 horas) o por el email en  difusion.reservas.mt@mcu.es";"Metro: Ciudad Universitaria (linea 6)  Bus: 46, 82, 83, 132, 133, 160, 161, 162, G, U";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=053c4291ae91f010VgnVCM2000000c205a0aRCRD";"JUAN DE HERRERA";"AVENIDA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28040";"CIUDAD UNIVERSITARIA";"MONCLOA-ARAVACA";"438382";"4477019";"40.439657822278555";"-3.7278378564088275";"915 504 700 ";"915 446 970";"museodeltraje@mecd.es";"/contenido/entidadesYorganismos/Museos"; 
2062;"Palacio Real";"Construido sobre el solar del antiguo Alcazar tras un incendio en 1734. Proyectado por Juvara en 1735 y construido por Sachet de 1738 a 1764 bajo las influencias del clasicismo barroco. A partir de 1770, Sabatini anadio el ala sudeste y realizo la gran escalera. Es de destacar el gran patio que articula el edificio y la fachada principal que aloja el balcon y Escudo Real.";"Horario    De octubre a marzo: de 10 a 18 horas  De abril a septiembre: de 10 a 20 horas  Cierre taquillas una hora antes  Dia 14 de junio de 2017 cerrado a las 15 horas  Dia 15 de junio de 2017 cerrado en jornada completa";"Relevo solemne de la guardia  : primer miercoles de cada mes (si la climatologia lo permite) a las 12 horas, en la Plaza de la Armeria. Ademas se producira un cambio de guardia reducido el resto de miercoles del mes  de 11 a 14 horas (julio y agosto, de 10 a 12 horas), en la Puerta del Principe (Plaza de Oriente).   Sin relevo solemne: en julio, agosto y septiembre ni cuando coincide con actos oficiales";"Metro: opera (lineas 2, 5 y Ramal Opera Norte)  Bus: 3, 25, 39, 148";"Dias de apertura especial para 2017    20 de marzo, lunes siguiente a San Jose  13 y 14 abril, Jueves y Viernes Santo  2 de mayo, Fiesta del Trabajo  15 de mayo,  San Isidro, fiesta local  15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana (acto oficial cerrado, abierto de 17 a 22 horas)   1 de noviembre, Dia de Todos los Santos  9 de noviembre, Nuestra Senora de la Almudena, fiesta local  6 de diciembre, Constitucion Espanola  8 de diciembre, Inmaculada Concepcion  24 y 31 de diciembre, taquillas cerradas a las 14 horas y monumento a las 15 horas    Dias de cierre para 2017    1 y 6 Enero  1 Mayo  7 Junio, cerrado todo el dia.  8 Junio, cerrado a las 16 horas.  25 Diciembre  5 de abril, el Palacio Real de Madrid permanecera cerrado hasta las 14:30 horas., debido al Relevo Solemne de la Guardia Real.  Con motivo de la celebracion de un Acto Oficial el dia 18 de julio, el Palacio Real de Madrid permanecera cerrado:  17 de julio:  Salones Oficiales , cerrados desde las 15 horas.  Armeria y Exposicion temporal , apertura parcial a partir de las 15.00 horas.  18 de julio:  Salones Oficiales,  cerrados todo el dia.  Armeria y Exposicion temporal , apertura parcial a partir de las 15 horas";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=47ddef4d7f71c010VgnVCM1000000b205a0aRCRD";"BAILEN";"CALLE";"V";"0";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439649";"4474910";"40.42075212551193";"-3.712699107286406";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2063;"Palacio de Liria";"Construido por Ventura Rodriguez entre 1762 y 1780 para el tercer Duque de Berwick y de Liria. De estilo barroco clasico. Destaca su fachada con columnas jonicas y pilastras que descansan sobre un basamento almohadillado.";"Las visitas:  viernes a las 10, 11 y 12 horas . Cada turno estara formado por un maximo de 15 personas.";"";"Metro: Ventura Rodriguez (linea 3)  Bus: 1, 2, 44, 74, 133, C";"Para realizar dichas visitas deberan solicitarlo por escrito y enviarlo a traves de cualquiera de las siguientes opciones:   Rellenando un formulario en :  http://www.fundacioncasadealba.com/visitas-al-palacio-de-liria-de-madrid.php   Enviando un e-mail a visitas@fundacioncasadealba.com, indicando nombre, telefono y numero de personas.  Enviando un fax al numero +0034 915 410 377, indicando nombre, telefono y numero de personas.  Enviando una carta a la siguiente direccion: Fundacion Casa de Alba. C/ Princesa 20. 28008 Madrid  Llamando al siguiente numero de telefono: +0034 915 481 550    Horario:  Tambien les informamos que cada ano, el palacio de Liria permanece cerrado al publico desde mediados de junio hasta el primer viernes de octubre, y desde mediados de diciembre a mediados de enero, debido a las necesarias tareas de mantenimiento y conservacion del mismo.   Cerrado por mantenimiento de mediados de junio al primer viernes de octubre, y de mediados de diciembre a mediados de enero.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=22bdef4d7f71c010VgnVCM1000000b205a0aRCRD";"PRINCESA";"CALLE";"V";"20";"";"";"";"";"MADRID";"MADRID";"28008";"UNIVERSIDAD";"CENTRO";"439663";"4475582";"40.42680681645222";"-3.7125979731032404";"915 475 302 y 915 481 550";"915 410 377";"info@fundacioncasadealba.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2079;"Panteon de Hombres Ilustres";"La construccion de este edificio responde a dos de las constantes de fines de siglo: la arquitectura historicista y la escultura funeraria. En el reposan trece personajes ilustres de la historia politica y militar espanola.";"De martes a sabado de 10 a 14 y de 16 a 18:30 horas  Domingos y festivos de 10 a 15 horas. Lunes cerrado  Cerrado todos los lunes del ano";"";"Metro: Atocha (linea 1)  Bus: 10, 14, 24, 32, 37, 54, 57, 141  Renfe: Atocha";"Dias de apertura especial para 2017 (abierno horario domingo)    20 de marzo, lunes siguiente a San Jose  13 y 14 de abril, Jueves y Viernes Santo  2 de mayo, Fiesta de la Comunidad de Madrid  15 de mayo, San Isidro, fiesta local   15 de agosto, Asuncion de la Virgen   12 de octubre, Fiesta Nacional de Espana   1 de noviembre, Dia de Todos los Santos   9 de noviembre, Nuestra Senora de la Almudena, fiesta local   6 de diciembre, Constitucion Espanola   8 de diciembre, Inmaculada Concepcion  24 y 31 de diciembre y 1 de enero, ultimo acceso a las 14:30 horas y monumento cerrado a las 15 horas    Dias de cierre para 2017     6 de enero, Epifania del Senor (Reyes Magos)    1 de mayo, Fiesta del Trabajo   25 de diciembre, Natividad del Senor";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=361cef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIAN GAYARRE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442121";"4473278";"40.40622617519116";"-3.683413041846525";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3362;"Parroquia Santa Cruz";"";"";"";"Metro: Sol (lineas 1, 2, 3), Tirso de Molina (linea 1)  Bus: 3, 6, 17, 18, 23, 26, 31, 32, 35, 50, 65, M1  Renfe: Sol";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40e0b069a541f010VgnVCM1000000b205a0aRCRD";"ATOCHA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28012";"SOL";"CENTRO";"440274";"4474223";"40.414608558946085";"-3.705255882048698";"913 691 239";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2213;"Planetario de Madrid";"Inaugurado el 29 de septiembre de 1986, es un centro dependiente del area de Cultura y Deportes del Ayuntamiento de Madrid.  Siempre con el fin de contribuir a la difusion de la astronomia y de la ciencia en general, tanto entre escolares como entre el publico de cualquier edad y condicion, posee una variada oferta de proyecciones audiovisuales, exposiciones y actividades (talleres, cursos, conferencias, observaciones publicas...).  Las proyecciones que se ofrecen en el Planetario de Madrid se renuevan periodicamente, y tienen una duracion aproximada de 45 minutos.  Existen dos programaciones basicas diferentes: una activa durante el verano y epoca de vacaciones escolares, y otra durante el curso escolar. Durante el curso escolar, las proyecciones de las mananas de los dias lectivos se reservan a escolares.";"EN LA ACTUALIDAD, CERRADO PARA PROCEDER A SU RENOVACIoN TECNOLoGICA.";"Sala de Proyeccion  Pantalla de Retroproyeccion  Sala de exposiciones (exterior)  Sala de Astronomos  Sala de Video";"Metro: Mendez alvaro (linea 6)  Bus: 148, 156";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c9c5b069a541f010VgnVCM1000000b205a0aRCRD";"PLANETARIO";"AVENIDA";"V";"16";"";"";"";"";"MADRID";"MADRID";"28045";"LEGAZPI";"ARGANZUELA";"441977";"4471730";"40.39227092120195";"-3.684968648157021";"914 673 461 (reserva grupos)                                                                                                                                                                                                                                                                                                                                                                                                                                               
914 673 898 (contestador automatico de informacion)";"";"buzon@planetmad.es";"/contenido/entidadesYorganismos/Planetarios"; 
3359;"Real Basilica San Francisco el Grande";"Conjunto conventual que sustituyo al monasterio franciscano medieval, construido por Francisco de las Cabezas entre 1761 y 1768, que fue relevado por Antonio Polo y que concluye Francisco Sabatini en 1784 donde se exponen colecciones de pinturas de los siglos  XVII  al  XIX.";"Museo:     De martes a viernes de 10:30 a 12:30 y de 16 a 18 horas  Sabados de 10:30 a 12:30 y de 16 a 18 horas (si no se ofician actos religiosos).  Julio, agosto y septiembre: de martes a domingo de 10:30 a 12:30 y de 17 a 19 horas.";"";"Metro: La Latina (linea 5) , Puerta de Toledo (linea 5)  Bus:  3, 17, 18, 23, 31, 35, 36, 41, 50, 60, 65, 148, 749, C1, C2";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef8d0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN BUENAVENTURA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28005";"PALACIO";"CENTRO";"439487";"4473811";"40.41084005024222";"-3.714503845728281";"913 653 800 ";"";"";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2087;"Real Fabrica de Tapices";"";"De lunes a viernes de 10 a 14 horas.  Cerrado: sabados, domingos, festivos, Semana Santa y agosto.";"";"Metro: Menendez Pelayo (linea 1)  Bus: 10, 14, 26, 32, C";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53cbff632081c010VgnVCM1000000b205a0aRCRD";"FUENTERRABIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28014";"PACIFICO";"RETIRO";"442197";"4473262";"40.406087329011655";"-3.682515969574079";"914 340 550";"915 513 409";"informacion@realfabricadetapices.com";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
4707297;"Real Monasterio de Santa Isabel";"El Real Monasterio de Santa Isabel esta situado en Madrid, dentro de la ciudad historica, en una gran manzana, proxima a Atocha.  Santa Isabel agrupa dos fundaciones, un colegio de ninas, establecido por Felipe  II , y un convento de clausura de monjas agustinas recoletas, fundado por la esposa de Felipe  III , dona Margarita de Austria.  La arquitectura de la iglesia se debe a Gomez de Mora, de mediados del siglo  XVIII . En la clausura se conservan numerosas obras pictoricas de los siglos  XVII  y  XVIII .";"El acceso al templo solo es posible en horario de culto y por la fachada principal.";"";"Metro: Atocha (linea 1)  Bus: 6, 19, 26, 27, 32, 34, 45, 59, 85, 86, C1, E1  Renfe: Atocha";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=545b544a249c6110VgnVCM1000000b205a0aRCRD";"SANTA ISABEL";"CALLE";"V";"48";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440765";"4473944";"40.41213027498252";"-3.6994547941964946";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3349;"Real Monasterio de la Encarnacion";"Edificio construido por Juan Gomez de Mora de 1611 a 1616 como monasterio anejo al Alcazar Real, modelo de lo que se ha dado en llamar barroco madrileno. Cuenta con la reliquia de San Pantaleon.";"De martes a sabado: de 10 a 14 horas y de 16 a 18:30 horas  Domingos y festivos: de 10 a 15 horas. Tardes cerrado  Cierre taquillas: una hora antes  Cerrado todos los lunes del ano";"";"Metro:  opera (lineas 2, 5 y Ramal opera Principe Pio), Plaza de Espana (lineas 3, 10)  Bus:  1, 2, 3, 25, 39, 44, 46, 74, 75, 133, 138, 147, 148, C1, C2";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=72ad0713fb71c010VgnVCM1000000b205a0aRCRD";"ENCARNACION";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28013";"PALACIO";"CENTRO";"439744";"4474790";"40.41967800877382";"-3.711567962866152";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
2061;"Real Sitio de El Pardo";"Recinto en el que se conserva el Palacio, construido sobre el castillo del siglo  XV , la Casita del Principe, del siglo  XVIII  y la Quinta del Duque de Arco (Palacete que fue Casa de Labor y sus tierras). Desde 1983 ha sido adecuado para residencia de Jefes de Estado extranjeros en visita oficial.";"Horario    De octubre a marzo: todos los dias de 10 a 18 horas   De abril a septiembre: todos los dias de 10 a 20 horas    Dia 15 y 16 de junio de 2017, cerrado los dos dias";"El palacio dispone de dos helipuertos, uno civil y otro militar";"Bus: 601 (Madrid - Colonia Mingorrubio)";"Dias de apertura especial para 2017    24 de marzo, Jueves Santo  25 de marzo, Viernes Santo  2 de mayo, compensancion de la Fiesta del Trabajo  16 de mayo, compensancion de San Isidro, fiesta local  25 de julio, Santiago Apostol  15 de agosto, Asuncion de la Virgen  12 de octubre, Fiesta Nacional de Espana  1 de noviembre, Dia de Todos los Santos  9 de noviembre, Nuestra Senora de la Almudena, fiesta local  6 de diciembre, Constitucion Espanola  8 de diciembre, Inmaculada Concepcion  26 de diciembre, compensacion Natividad del Senor    Dias de cierre para 2017    1  y 6 de enero  21 de marzo cerrado a las 15 horas  22 de marzo cerrado en jornada completa   1 de mayo, Fiesta del Trabajo   7de junio, cerrado a las 15 horas.  8 de junio, cerrado todo el dia.  5 y 16 de junio, cerrado los dos dias  24, 25 y 31 de diciembre.    Aperturas especiales 2017 :   20 marzo, lunes siguiente a San Jose  13 y 14 abril, Jueves y Viernes Santo  2 mayo, Fiesta de la Comunidad de Madrid  15 de mayo, San Isidro, fiesta local  15 agosto, Asuncion de la Virgen  12 de octubre, Fiesta Nacional  1 noviembre, Todos los Santos  9 noviembre, Nuestra Senora de la Almudena, fiesta local  6 diciembre, Constitucion Espanola  8 diciembre, Inmaculada Concepcion    Servicio de reserva y venta de entradas    Telefono de venta y reserva: 902 044 454  Telefono de soporte tecnico: 902 044 414  Email de soporte:  correo@entradaspatrimonio.es    Pagina web";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9f9def4d7f71c010VgnVCM1000000b205a0aRCRD";"MANUEL ALONSO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28048";"EL PARDO";"FUENCARRAL-EL PARDO";"434356";"4486030";"40.520522342970146";"-3.7762390614462853";"914 548 700 (Informacion general)";"";"info@patrimonionacional.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
